#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2024-11-07T01:02:54 [V7.4.1]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2024-11-07T01:02:54	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=1000&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-source=J/A+A/537/A146/tables&-order=I&-out=Mini&Mini=7&-out=track&track=track&Zini=0.014&-out=Rot&Rot=r&-out=Time&-out=Mass&-out=logL&-out=logTe&-out=X&-out=Y&-out=C12&-out=C13&-out=N14&-out=O16&-out=O17&-out=O18&-out=Ne20&-out=Ne22&-out=Al26&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.4.1	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_35370146
#Name: J/A+A/537/A146
#Title: Stellar models with rotation. 0.8<M<120, Z=0.014 (Ekstrom+, 2012)
#INFO	ivoid=ivo://cds.vizier/j/a+a/537/a146	    IVOID of underlying data collection
#INFO	creator=Ekstrom S.	    First author or institution
#INFO	cites=bibcode:2012A&A...537A.146E	    Article or Data origin sources
#INFO	editor=Astronomy and Astrophysics	    Editor name (article)
#INFO	original_date=2012	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/537/A146	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.35370146	    Dataset identifier that can be used for citation
#INFO	publication_date=2012-04-03	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_537_A146_tables:
#Name: J/A+A/537/A146/tables
#Title: Evolutionary tracks
#Column	Mini	(F6.2)	Initial mass	[ucd=phys.mass]
#Column	track	(a5)	Evolutionary trask for this mass	[ucd=meta.ref.url]
#Column	Rot	(A1)	[nr] r for rotation, n for no rotation	[ucd=meta.code]
#Column	Time	(E12.5)	Age	[ucd=time.age]
#Column	Mass	(F7.3)	Actual mass	[ucd=phys.mass]
#Column	logL	(F7.3)	Luminosity in log scale	[ucd=phys.luminosity]
#Column	logTe	(F5.3)	Effective temperature in log scale	[ucd=phys.temperature.effective;instr.scale]
#Column	X	(F6.4)	H surface abundance (mass fraction)	[ucd=phys.abund.Fe]
#Column	Y	(F6.4)	He surface abundance (mass fraction)	[ucd=phys.abund.Y]
#Column	C12	(E9.2)	12C surface abundance (mass fraction)	[ucd=meta.note]
#Column	C13	(E9.2)	13C surface abundance (mass fraction)	[ucd=meta.note]
#Column	N14	(E9.2)	14N surface abundance (mass fraction)	[ucd=meta.note]
#Column	O16	(E9.2)	16O surface abundance (mass fraction)	[ucd=meta.note]
#Column	O17	(E9.2)	17O surface abundance (mass fraction)	[ucd=meta.note]
#Column	O18	(E9.2)	18O surface abundance (mass fraction)	[ucd=meta.note]
#Column	Ne20	(E9.2)	20Ne surface abundance (mass fraction)	[ucd=meta.note]
#Column	Ne22	(E9.2)	22Ne surface abundance (mass fraction)	[ucd=meta.note]
#Column	Al26	(E9.2)	26Al surface abundance (mass fraction)	[ucd=phys.abund]
Mini;track;Rot;Time;Mass;logL;logTe;X;Y;C12;C13;N14;O16;O17;O18;Ne20;Ne22;Al26
  7.00;track;r; 5.36208e+07;  6.959;  3.602;3.606;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.37798e+07;  6.957;  3.594;3.606;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.39265e+07;  6.954;  3.587;3.607;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.40704e+07;  6.952;  3.581;3.609;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.42246e+07;  6.949;  3.574;3.610;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.43591e+07;  6.947;  3.569;3.611;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.44968e+07;  6.945;  3.564;3.612;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.46348e+07;  6.943;  3.559;3.614;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.47709e+07;  6.941;  3.555;3.615;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.49013e+07;  6.939;  3.553;3.617;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.50261e+07;  6.937;  3.551;3.618;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.51620e+07;  6.935;  3.550;3.619;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.51863e+07;  6.935;  3.550;3.619;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.52099e+07;  6.934;  3.550;3.619;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.52329e+07;  6.934;  3.550;3.619;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.52562e+07;  6.934;  3.550;3.620;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.52783e+07;  6.934;  3.550;3.620;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.53001e+07;  6.933;  3.550;3.620;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.53224e+07;  6.933;  3.551;3.620;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.53462e+07;  6.933;  3.551;3.620;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.53716e+07;  6.932;  3.551;3.621;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.53961e+07;  6.932;  3.552;3.621;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.54251e+07;  6.931;  3.552;3.621;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.54498e+07;  6.931;  3.553;3.622;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.54834e+07;  6.931;  3.554;3.622;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.55146e+07;  6.930;  3.555;3.623;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.55472e+07;  6.930;  3.557;3.623;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.55725e+07;  6.929;  3.559;3.624;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.55943e+07;  6.929;  3.560;3.624;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.56199e+07;  6.929;  3.563;3.625;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.56462e+07;  6.928;  3.565;3.625;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.56701e+07;  6.928;  3.568;3.626;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.57029e+07;  6.927;  3.574;3.627;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.57266e+07;  6.927;  3.576;3.627;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.57487e+07;  6.927;  3.586;3.629;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.57717e+07;  6.926;  3.596;3.631;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.57954e+07;  6.926;  3.612;3.634;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.58194e+07;  6.926;  3.636;3.639;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.58428e+07;  6.925;  3.668;3.650;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.58644e+07;  6.925;  3.697;3.684;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.58881e+07;  6.924;  3.715;3.738;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.59121e+07;  6.924;  3.723;3.772;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.59381e+07;  6.924;  3.728;3.793;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.59686e+07;  6.923;  3.734;3.806;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.59980e+07;  6.923;  3.739;3.817;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.60241e+07;  6.923;  3.743;3.825;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.60526e+07;  6.922;  3.746;3.831;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.60820e+07;  6.922;  3.749;3.838;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.61140e+07;  6.922;  3.753;3.845;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.61413e+07;  6.921;  3.756;3.850;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.61642e+07;  6.921;  3.759;3.854;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.61861e+07;  6.921;  3.761;3.859;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.62093e+07;  6.921;  3.764;3.863;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.62348e+07;  6.920;  3.767;3.868;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.62606e+07;  6.920;  3.769;3.872;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.62874e+07;  6.920;  3.772;3.877;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.63141e+07;  6.920;  3.774;3.881;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.63399e+07;  6.919;  3.777;3.885;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.63660e+07;  6.919;  3.779;3.889;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.63930e+07;  6.919;  3.781;3.892;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.64209e+07;  6.918;  3.784;3.896;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.64494e+07;  6.918;  3.786;3.900;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.64778e+07;  6.918;  3.788;3.903;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.65061e+07;  6.918;  3.791;3.906;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.65352e+07;  6.917;  3.794;3.910;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.65611e+07;  6.917;  3.796;3.915;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.65884e+07;  6.917;  3.798;3.919;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.66141e+07;  6.917;  3.800;3.922;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.66418e+07;  6.916;  3.802;3.925;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.66691e+07;  6.916;  3.803;3.927;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.66970e+07;  6.916;  3.805;3.929;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.67225e+07;  6.916;  3.806;3.931;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.67478e+07;  6.915;  3.807;3.932;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.67761e+07;  6.915;  3.810;3.935;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.68054e+07;  6.915;  3.811;3.937;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.68362e+07;  6.915;  3.813;3.939;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.68644e+07;  6.914;  3.815;3.942;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.68935e+07;  6.914;  3.817;3.945;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.69209e+07;  6.914;  3.819;3.947;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.69482e+07;  6.914;  3.820;3.948;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.69748e+07;  6.913;  3.821;3.949;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.70016e+07;  6.913;  3.822;3.950;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.70194e+07;  6.913;  3.822;3.950;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.70378e+07;  6.913;  3.823;3.949;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.70547e+07;  6.913;  3.823;3.949;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.70721e+07;  6.913;  3.824;3.948;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.70898e+07;  6.913;  3.824;3.948;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.71069e+07;  6.912;  3.824;3.947;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.71222e+07;  6.912;  3.825;3.947;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.71381e+07;  6.912;  3.825;3.946;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.71557e+07;  6.912;  3.825;3.945;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.71742e+07;  6.912;  3.825;3.944;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.71921e+07;  6.912;  3.825;3.943;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.72130e+07;  6.911;  3.825;3.942;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.72336e+07;  6.911;  3.826;3.940;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.72547e+07;  6.911;  3.826;3.939;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.72735e+07;  6.911;  3.826;3.938;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.72890e+07;  6.911;  3.826;3.936;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.73041e+07;  6.911;  3.826;3.936;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.73186e+07;  6.910;  3.826;3.934;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.73357e+07;  6.910;  3.825;3.932;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.73506e+07;  6.910;  3.825;3.930;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.73680e+07;  6.910;  3.826;3.928;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.73843e+07;  6.910;  3.825;3.926;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.74027e+07;  6.910;  3.825;3.924;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.74201e+07;  6.910;  3.825;3.922;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.74393e+07;  6.909;  3.825;3.919;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
