#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2024-11-07T01:04:13 [V7.4.1]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2024-11-07T01:04:13	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=1000&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-source=J/A+A/537/A146/tables&-order=I&-out=Mini&Mini=85&-out=track&track=track&Zini=0.014&-out=Rot&Rot=r&-out=Time&-out=Mass&-out=logL&-out=logTe&-out=X&-out=Y&-out=C12&-out=C13&-out=N14&-out=O16&-out=O17&-out=O18&-out=Ne20&-out=Ne22&-out=Al26&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.4.1	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_35370146
#Name: J/A+A/537/A146
#Title: Stellar models with rotation. 0.8<M<120, Z=0.014 (Ekstrom+, 2012)
#INFO	ivoid=ivo://cds.vizier/j/a+a/537/a146	    IVOID of underlying data collection
#INFO	creator=Ekstrom S.	    First author or institution
#INFO	cites=bibcode:2012A&A...537A.146E	    Article or Data origin sources
#INFO	editor=Astronomy and Astrophysics	    Editor name (article)
#INFO	original_date=2012	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/537/A146	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.35370146	    Dataset identifier that can be used for citation
#INFO	publication_date=2012-04-03	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_537_A146_tables:
#Name: J/A+A/537/A146/tables
#Title: Evolutionary tracks
#Column	Mini	(F6.2)	Initial mass	[ucd=phys.mass]
#Column	track	(a5)	Evolutionary trask for this mass	[ucd=meta.ref.url]
#Column	Rot	(A1)	[nr] r for rotation, n for no rotation	[ucd=meta.code]
#Column	Time	(E12.5)	Age	[ucd=time.age]
#Column	Mass	(F7.3)	Actual mass	[ucd=phys.mass]
#Column	logL	(F7.3)	Luminosity in log scale	[ucd=phys.luminosity]
#Column	logTe	(F5.3)	Effective temperature in log scale	[ucd=phys.temperature.effective;instr.scale]
#Column	X	(F6.4)	H surface abundance (mass fraction)	[ucd=phys.abund.Fe]
#Column	Y	(F6.4)	He surface abundance (mass fraction)	[ucd=phys.abund.Y]
#Column	C12	(E9.2)	12C surface abundance (mass fraction)	[ucd=meta.note]
#Column	C13	(E9.2)	13C surface abundance (mass fraction)	[ucd=meta.note]
#Column	N14	(E9.2)	14N surface abundance (mass fraction)	[ucd=meta.note]
#Column	O16	(E9.2)	16O surface abundance (mass fraction)	[ucd=meta.note]
#Column	O17	(E9.2)	17O surface abundance (mass fraction)	[ucd=meta.note]
#Column	O18	(E9.2)	18O surface abundance (mass fraction)	[ucd=meta.note]
#Column	Ne20	(E9.2)	20Ne surface abundance (mass fraction)	[ucd=meta.note]
#Column	Ne22	(E9.2)	22Ne surface abundance (mass fraction)	[ucd=meta.note]
#Column	Al26	(E9.2)	26Al surface abundance (mass fraction)	[ucd=phys.abund]
Mini;track;Rot;Time;Mass;logL;logTe;X;Y;C12;C13;N14;O16;O17;O18;Ne20;Ne22;Al26
 85.00;track;r; 3.79255e+06; 39.092;  6.142;4.632;0.0000;0.9448; 3.68e-02; 9.25e-07; 1.68e-04; 4.78e-04; 6.27e-09; 2.37e-07; 1.73e-03; 1.24e-02; 1.53e-06
 85.00;track;r; 3.79791e+06; 38.946;  6.141;4.617;0.0000;0.9425; 3.91e-02; 4.07e-07; 7.39e-05; 5.17e-04; 3.35e-09; 1.21e-07; 1.73e-03; 1.25e-02; 1.51e-06
 85.00;track;r; 3.80331e+06; 38.792;  6.140;4.614;0.0000;0.9400; 4.15e-02; 1.45e-07; 2.64e-05; 5.64e-04; 1.73e-09; 5.52e-08; 1.73e-03; 1.26e-02; 1.48e-06
 85.00;track;r; 3.80873e+06; 38.633;  6.140;4.603;0.0000;0.9376; 4.38e-02; 4.74e-08; 8.60e-06; 6.12e-04; 9.88e-10; 2.73e-08; 1.73e-03; 1.26e-02; 1.47e-06
 85.00;track;r; 3.81419e+06; 38.466;  6.139;4.604;0.0000;0.9353; 4.61e-02; 1.36e-08; 2.46e-06; 6.64e-04; 6.24e-10; 1.59e-08; 1.73e-03; 1.26e-02; 1.46e-06
 85.00;track;r; 3.81971e+06; 38.293;  6.138;4.589;0.0000;0.9327; 4.86e-02; 3.20e-09; 5.83e-07; 7.24e-04; 4.18e-10; 1.12e-08; 1.73e-03; 1.26e-02; 1.45e-06
 85.00;track;r; 3.82525e+06; 38.113;  6.137;4.574;0.0000;0.9300; 5.12e-02; 6.67e-10; 1.23e-07; 7.90e-04; 2.92e-10; 8.98e-09; 1.73e-03; 1.26e-02; 1.43e-06
 85.00;track;r; 3.83086e+06; 37.924;  6.136;4.551;0.0000;0.9272; 5.40e-02; 1.24e-10; 2.42e-08; 8.64e-04; 2.05e-10; 7.60e-09; 1.73e-03; 1.26e-02; 1.42e-06
 85.00;track;r; 3.83653e+06; 37.694;  6.133;4.505;0.0000;0.9238; 5.73e-02; 1.71e-11; 4.52e-09; 9.57e-04; 1.36e-10; 6.37e-09; 1.73e-03; 1.26e-02; 1.41e-06
 85.00;track;r; 3.84231e+06; 37.339;  6.128;4.417;0.0000;0.9185; 6.24e-02; 3.01e-12; 1.60e-09; 1.11e-03; 7.46e-11; 4.91e-09; 1.73e-03; 1.26e-02; 1.39e-06
 85.00;track;r; 3.84821e+06; 36.742;  6.119;4.309;0.0000;0.9095; 7.11e-02; 2.60e-12; 1.08e-09; 1.41e-03; 3.22e-11; 3.23e-09; 1.73e-03; 1.26e-02; 1.37e-06
 85.00;track;r; 3.85427e+06; 36.042;  6.114;4.605;0.0000;0.8997; 8.05e-02; 2.65e-12; 7.42e-10; 1.78e-03; 1.94e-11; 2.08e-09; 1.73e-03; 1.26e-02; 1.35e-06
 85.00;track;r; 3.85478e+06; 36.020;  6.114;4.604;0.0000;0.8992; 8.10e-02; 2.66e-12; 7.28e-10; 1.80e-03; 1.91e-11; 2.03e-09; 1.73e-03; 1.26e-02; 1.35e-06
 85.00;track;r; 3.85529e+06; 35.998;  6.113;4.604;0.0000;0.8989; 8.13e-02; 2.66e-12; 7.19e-10; 1.82e-03; 1.90e-11; 2.00e-09; 1.73e-03; 1.26e-02; 1.35e-06
 85.00;track;r; 3.85580e+06; 35.976;  6.113;4.604;0.0000;0.8985; 8.17e-02; 2.66e-12; 7.09e-10; 1.83e-03; 1.88e-11; 1.97e-09; 1.73e-03; 1.26e-02; 1.35e-06
 85.00;track;r; 3.85630e+06; 35.954;  6.113;4.603;0.0000;0.8981; 8.21e-02; 2.66e-12; 7.00e-10; 1.85e-03; 1.87e-11; 1.94e-09; 1.73e-03; 1.26e-02; 1.34e-06
 85.00;track;r; 3.85681e+06; 35.932;  6.113;4.603;0.0000;0.8978; 8.24e-02; 2.66e-12; 6.92e-10; 1.86e-03; 1.85e-11; 1.91e-09; 1.73e-03; 1.26e-02; 1.34e-06
 85.00;track;r; 3.85732e+06; 35.910;  6.113;4.603;0.0000;0.8975; 8.27e-02; 2.67e-12; 6.84e-10; 1.88e-03; 1.84e-11; 1.89e-09; 1.73e-03; 1.26e-02; 1.34e-06
 85.00;track;r; 3.85783e+06; 35.888;  6.112;4.603;0.0000;0.8971; 8.30e-02; 2.67e-12; 6.76e-10; 1.89e-03; 1.83e-11; 1.86e-09; 1.73e-03; 1.26e-02; 1.34e-06
 85.00;track;r; 3.85834e+06; 35.865;  6.112;4.602;0.0000;0.8968; 8.33e-02; 2.67e-12; 6.68e-10; 1.90e-03; 1.82e-11; 1.84e-09; 1.73e-03; 1.26e-02; 1.34e-06
 85.00;track;r; 3.85885e+06; 35.843;  6.112;4.602;0.0000;0.8965; 8.36e-02; 2.67e-12; 6.60e-10; 1.92e-03; 1.81e-11; 1.81e-09; 1.73e-03; 1.26e-02; 1.34e-06
 85.00;track;r; 3.85936e+06; 35.821;  6.112;4.602;0.0000;0.8961; 8.40e-02; 2.67e-12; 6.52e-10; 1.93e-03; 1.81e-11; 1.79e-09; 1.73e-03; 1.26e-02; 1.34e-06
 85.00;track;r; 3.85987e+06; 35.798;  6.111;4.602;0.0000;0.8958; 8.43e-02; 2.67e-12; 6.44e-10; 1.95e-03; 1.80e-11; 1.76e-09; 1.73e-03; 1.26e-02; 1.34e-06
 85.00;track;r; 3.86038e+06; 35.776;  6.111;4.601;0.0000;0.8954; 8.46e-02; 2.68e-12; 6.36e-10; 1.96e-03; 1.79e-11; 1.74e-09; 1.73e-03; 1.26e-02; 1.34e-06
 85.00;track;r; 3.86089e+06; 35.753;  6.111;4.601;0.0000;0.8951; 8.50e-02; 2.68e-12; 6.28e-10; 1.98e-03; 1.78e-11; 1.71e-09; 1.73e-03; 1.26e-02; 1.33e-06
 85.00;track;r; 3.86140e+06; 35.731;  6.111;4.601;0.0000;0.8947; 8.53e-02; 2.68e-12; 6.20e-10; 1.99e-03; 1.78e-11; 1.69e-09; 1.73e-03; 1.26e-02; 1.33e-06
 85.00;track;r; 3.86192e+06; 35.707;  6.111;4.600;0.0000;0.8943; 8.57e-02; 2.68e-12; 6.12e-10; 2.01e-03; 1.77e-11; 1.66e-09; 1.73e-03; 1.26e-02; 1.33e-06
 85.00;track;r; 3.86243e+06; 35.685;  6.110;4.600;0.0000;0.8940; 8.60e-02; 2.68e-12; 6.04e-10; 2.03e-03; 1.76e-11; 1.64e-09; 1.73e-03; 1.26e-02; 1.33e-06
 85.00;track;r; 3.86294e+06; 35.662;  6.110;4.600;0.0000;0.8936; 8.64e-02; 2.69e-12; 5.96e-10; 2.04e-03; 1.76e-11; 1.61e-09; 1.73e-03; 1.26e-02; 1.33e-06
 85.00;track;r; 3.86347e+06; 35.638;  6.110;4.600;0.0000;0.8932; 8.67e-02; 2.69e-12; 5.88e-10; 2.06e-03; 1.75e-11; 1.59e-09; 1.73e-03; 1.26e-02; 1.33e-06
 85.00;track;r; 3.86398e+06; 35.616;  6.110;4.599;0.0000;0.8928; 8.71e-02; 2.69e-12; 5.80e-10; 2.08e-03; 1.75e-11; 1.56e-09; 1.73e-03; 1.26e-02; 1.33e-06
 85.00;track;r; 3.86450e+06; 35.592;  6.109;4.599;0.0000;0.8924; 8.75e-02; 2.69e-12; 5.72e-10; 2.09e-03; 1.74e-11; 1.54e-09; 1.73e-03; 1.26e-02; 1.33e-06
 85.00;track;r; 3.86501e+06; 35.569;  6.109;4.599;0.0000;0.8921; 8.78e-02; 2.70e-12; 5.65e-10; 2.11e-03; 1.74e-11; 1.51e-09; 1.73e-03; 1.26e-02; 1.32e-06
 85.00;track;r; 3.86552e+06; 35.546;  6.109;4.599;0.0000;0.8917; 8.82e-02; 2.70e-12; 5.57e-10; 2.13e-03; 1.74e-11; 1.49e-09; 1.73e-03; 1.26e-02; 1.32e-06
 85.00;track;r; 3.86605e+06; 35.522;  6.109;4.598;0.0000;0.8913; 8.86e-02; 2.70e-12; 5.49e-10; 2.15e-03; 1.73e-11; 1.47e-09; 1.73e-03; 1.26e-02; 1.32e-06
 85.00;track;r; 3.86657e+06; 35.498;  6.108;4.598;0.0000;0.8909; 8.90e-02; 2.70e-12; 5.42e-10; 2.16e-03; 1.73e-11; 1.44e-09; 1.73e-03; 1.26e-02; 1.32e-06
 85.00;track;r; 3.86708e+06; 35.475;  6.108;4.598;0.0000;0.8905; 8.93e-02; 2.70e-12; 5.35e-10; 2.18e-03; 1.73e-11; 1.42e-09; 1.73e-03; 1.26e-02; 1.32e-06
 85.00;track;r; 3.86761e+06; 35.451;  6.108;4.597;0.0000;0.8901; 8.97e-02; 2.71e-12; 5.27e-10; 2.20e-03; 1.73e-11; 1.40e-09; 1.73e-03; 1.26e-02; 1.32e-06
 85.00;track;r; 3.86813e+06; 35.427;  6.108;4.597;0.0000;0.8897; 9.01e-02; 2.71e-12; 5.20e-10; 2.22e-03; 1.73e-11; 1.38e-09; 1.73e-03; 1.26e-02; 1.32e-06
 85.00;track;r; 3.86864e+06; 35.404;  6.107;4.597;0.0000;0.8893; 9.05e-02; 2.71e-12; 5.13e-10; 2.24e-03; 1.72e-11; 1.36e-09; 1.73e-03; 1.26e-02; 1.32e-06
 85.00;track;r; 3.86917e+06; 35.380;  6.107;4.596;0.0000;0.8889; 9.09e-02; 2.71e-12; 5.05e-10; 2.26e-03; 1.72e-11; 1.33e-09; 1.73e-03; 1.26e-02; 1.32e-06
 85.00;track;r; 3.86969e+06; 35.355;  6.107;4.596;0.0000;0.8885; 9.13e-02; 2.72e-12; 4.98e-10; 2.28e-03; 1.72e-11; 1.31e-09; 1.73e-03; 1.26e-02; 1.31e-06
 85.00;track;r; 3.87022e+06; 35.331;  6.107;4.596;0.0000;0.8881; 9.17e-02; 2.72e-12; 4.91e-10; 2.29e-03; 1.72e-11; 1.29e-09; 1.73e-03; 1.26e-02; 1.31e-06
 85.00;track;r; 3.87074e+06; 35.307;  6.106;4.596;0.0000;0.8876; 9.21e-02; 2.72e-12; 4.84e-10; 2.31e-03; 1.72e-11; 1.27e-09; 1.73e-03; 1.26e-02; 1.31e-06
 85.00;track;r; 3.87127e+06; 35.283;  6.106;4.595;0.0000;0.8872; 9.25e-02; 2.72e-12; 4.77e-10; 2.33e-03; 1.72e-11; 1.25e-09; 1.73e-03; 1.26e-02; 1.31e-06
 85.00;track;r; 3.87180e+06; 35.258;  6.106;4.595;0.0000;0.8868; 9.29e-02; 2.72e-12; 4.70e-10; 2.35e-03; 1.72e-11; 1.23e-09; 1.73e-03; 1.26e-02; 1.31e-06
 85.00;track;r; 3.87232e+06; 35.234;  6.106;4.595;0.0000;0.8864; 9.33e-02; 2.73e-12; 4.63e-10; 2.37e-03; 1.72e-11; 1.21e-09; 1.73e-03; 1.26e-02; 1.31e-06
 85.00;track;r; 3.87285e+06; 35.209;  6.105;4.594;0.0000;0.8859; 9.37e-02; 2.73e-12; 4.56e-10; 2.40e-03; 1.72e-11; 1.19e-09; 1.73e-03; 1.26e-02; 1.31e-06
 85.00;track;r; 3.87337e+06; 35.184;  6.105;4.594;0.0000;0.8855; 9.41e-02; 2.73e-12; 4.50e-10; 2.42e-03; 1.72e-11; 1.17e-09; 1.73e-03; 1.26e-02; 1.31e-06
 85.00;track;r; 3.87391e+06; 35.159;  6.105;4.594;0.0000;0.8851; 9.45e-02; 2.73e-12; 4.43e-10; 2.44e-03; 1.73e-11; 1.15e-09; 1.73e-03; 1.26e-02; 1.30e-06
 85.00;track;r; 3.87444e+06; 35.134;  6.104;4.594;0.0000;0.8846; 9.49e-02; 2.74e-12; 4.36e-10; 2.46e-03; 1.73e-11; 1.13e-09; 1.73e-03; 1.26e-02; 1.30e-06
 85.00;track;r; 3.87497e+06; 35.109;  6.104;4.593;0.0000;0.8842; 9.53e-02; 2.74e-12; 4.30e-10; 2.48e-03; 1.73e-11; 1.11e-09; 1.73e-03; 1.26e-02; 1.30e-06
 85.00;track;r; 3.87551e+06; 35.084;  6.104;4.593;0.0000;0.8838; 9.58e-02; 2.74e-12; 4.23e-10; 2.50e-03; 1.73e-11; 1.09e-09; 1.73e-03; 1.26e-02; 1.30e-06
 85.00;track;r; 3.87603e+06; 35.059;  6.104;4.593;0.0000;0.8833; 9.62e-02; 2.74e-12; 4.17e-10; 2.52e-03; 1.73e-11; 1.07e-09; 1.73e-03; 1.26e-02; 1.30e-06
 85.00;track;r; 3.87658e+06; 35.033;  6.103;4.592;0.0000;0.8828; 9.66e-02; 2.75e-12; 4.10e-10; 2.55e-03; 1.74e-11; 1.05e-09; 1.73e-03; 1.26e-02; 1.30e-06
 85.00;track;r; 3.87710e+06; 35.008;  6.103;4.592;0.0000;0.8824; 9.70e-02; 2.75e-12; 4.04e-10; 2.57e-03; 1.74e-11; 1.03e-09; 1.73e-03; 1.26e-02; 1.30e-06
 85.00;track;r; 3.87764e+06; 34.982;  6.103;4.592;0.0000;0.8819; 9.75e-02; 2.75e-12; 3.98e-10; 2.59e-03; 1.74e-11; 1.02e-09; 1.73e-03; 1.26e-02; 1.29e-06
 85.00;track;r; 3.87817e+06; 34.957;  6.102;4.592;0.0000;0.8815; 9.79e-02; 2.76e-12; 3.92e-10; 2.62e-03; 1.74e-11; 9.99e-10; 1.73e-03; 1.26e-02; 1.29e-06
 85.00;track;r; 3.87871e+06; 34.931;  6.102;4.591;0.0000;0.8810; 9.84e-02; 2.76e-12; 3.85e-10; 2.64e-03; 1.75e-11; 9.81e-10; 1.73e-03; 1.26e-02; 1.29e-06
 85.00;track;r; 3.87925e+06; 34.905;  6.102;4.591;0.0000;0.8805; 9.89e-02; 2.76e-12; 3.79e-10; 2.67e-03; 1.75e-11; 9.63e-10; 1.73e-03; 1.26e-02; 1.29e-06
 85.00;track;r; 3.87979e+06; 34.879;  6.102;4.591;0.0000;0.8800; 9.93e-02; 2.76e-12; 3.73e-10; 2.70e-03; 1.75e-11; 9.46e-10; 1.73e-03; 1.26e-02; 1.29e-06
 85.00;track;r; 3.88032e+06; 34.853;  6.101;4.590;0.0000;0.8795; 9.98e-02; 2.77e-12; 3.67e-10; 2.72e-03; 1.76e-11; 9.29e-10; 1.73e-03; 1.26e-02; 1.29e-06
 85.00;track;r; 3.88086e+06; 34.827;  6.101;4.590;0.0000;0.8790; 1.00e-01; 2.77e-12; 3.61e-10; 2.75e-03; 1.76e-11; 9.12e-10; 1.73e-03; 1.26e-02; 1.29e-06
 85.00;track;r; 3.88140e+06; 34.801;  6.101;4.590;0.0000;0.8785; 1.01e-01; 2.77e-12; 3.55e-10; 2.78e-03; 1.77e-11; 8.96e-10; 1.73e-03; 1.26e-02; 1.29e-06
 85.00;track;r; 3.88195e+06; 34.774;  6.100;4.589;0.0000;0.8779; 1.01e-01; 2.78e-12; 3.49e-10; 2.81e-03; 1.77e-11; 8.79e-10; 1.73e-03; 1.26e-02; 1.28e-06
 85.00;track;r; 3.88249e+06; 34.748;  6.100;4.589;0.0000;0.8774; 1.02e-01; 2.78e-12; 3.43e-10; 2.84e-03; 1.78e-11; 8.62e-10; 1.73e-03; 1.26e-02; 1.28e-06
 85.00;track;r; 3.88303e+06; 34.721;  6.100;4.589;0.0000;0.8768; 1.02e-01; 2.79e-12; 3.37e-10; 2.87e-03; 1.78e-11; 8.46e-10; 1.73e-03; 1.26e-02; 1.28e-06
 85.00;track;r; 3.88357e+06; 34.695;  6.099;4.588;0.0000;0.8762; 1.03e-01; 2.79e-12; 3.32e-10; 2.91e-03; 1.79e-11; 8.30e-10; 1.73e-03; 1.26e-02; 1.28e-06
 85.00;track;r; 3.88413e+06; 34.667;  6.099;4.588;0.0000;0.8756; 1.04e-01; 2.80e-12; 3.26e-10; 2.95e-03; 1.79e-11; 8.13e-10; 1.73e-03; 1.26e-02; 1.28e-06
 85.00;track;r; 3.88467e+06; 34.640;  6.099;4.588;0.0000;0.8749; 1.04e-01; 2.80e-12; 3.20e-10; 2.99e-03; 1.80e-11; 7.97e-10; 1.73e-03; 1.26e-02; 1.28e-06
 85.00;track;r; 3.88522e+06; 34.613;  6.098;4.587;0.0000;0.8742; 1.05e-01; 2.81e-12; 3.14e-10; 3.03e-03; 1.80e-11; 7.81e-10; 1.73e-03; 1.26e-02; 1.28e-06
 85.00;track;r; 3.88577e+06; 34.586;  6.098;4.587;0.0000;0.8735; 1.05e-01; 2.81e-12; 3.08e-10; 3.07e-03; 1.81e-11; 7.65e-10; 1.73e-03; 1.26e-02; 1.27e-06
 85.00;track;r; 3.88632e+06; 34.558;  6.098;4.586;0.0000;0.8728; 1.06e-01; 2.82e-12; 3.02e-10; 3.12e-03; 1.82e-11; 7.49e-10; 1.73e-03; 1.26e-02; 1.27e-06
 85.00;track;r; 3.88687e+06; 34.530;  6.097;4.586;0.0000;0.8720; 1.07e-01; 2.82e-12; 2.96e-10; 3.17e-03; 1.83e-11; 7.33e-10; 1.73e-03; 1.26e-02; 1.27e-06
 85.00;track;r; 3.88742e+06; 34.503;  6.097;4.585;0.0000;0.8712; 1.08e-01; 2.83e-12; 2.90e-10; 3.23e-03; 1.83e-11; 7.17e-10; 1.73e-03; 1.26e-02; 1.27e-06
 85.00;track;r; 3.88798e+06; 34.475;  6.097;4.585;0.0000;0.8702; 1.08e-01; 2.84e-12; 2.84e-10; 3.29e-03; 1.84e-11; 7.00e-10; 1.73e-03; 1.26e-02; 1.27e-06
 85.00;track;r; 3.88852e+06; 34.447;  6.096;4.584;0.0000;0.8693; 1.09e-01; 2.85e-12; 2.78e-10; 3.35e-03; 1.85e-11; 6.85e-10; 1.73e-03; 1.26e-02; 1.26e-06
 85.00;track;r; 3.88908e+06; 34.419;  6.096;4.584;0.0000;0.8683; 1.10e-01; 2.86e-12; 2.72e-10; 3.42e-03; 1.86e-11; 6.68e-10; 1.73e-03; 1.26e-02; 1.26e-06
 85.00;track;r; 3.88963e+06; 34.390;  6.096;4.583;0.0000;0.8672; 1.11e-01; 2.87e-12; 2.66e-10; 3.50e-03; 1.87e-11; 6.51e-10; 1.73e-03; 1.26e-02; 1.26e-06
 85.00;track;r; 3.89019e+06; 34.361;  6.095;4.583;0.0000;0.8660; 1.12e-01; 2.88e-12; 2.59e-10; 3.59e-03; 1.88e-11; 6.35e-10; 1.73e-03; 1.26e-02; 1.26e-06
 85.00;track;r; 3.89075e+06; 34.332;  6.095;4.582;0.0000;0.8648; 1.14e-01; 2.89e-12; 2.53e-10; 3.68e-03; 1.90e-11; 6.18e-10; 1.73e-03; 1.26e-02; 1.25e-06
 85.00;track;r; 3.89129e+06; 34.304;  6.095;4.581;0.0000;0.8635; 1.15e-01; 2.90e-12; 2.46e-10; 3.78e-03; 1.91e-11; 6.01e-10; 1.73e-03; 1.26e-02; 1.25e-06
 85.00;track;r; 3.89198e+06; 34.268;  6.094;4.580;0.0000;0.8616; 1.16e-01; 2.92e-12; 2.38e-10; 3.92e-03; 1.93e-11; 5.80e-10; 1.73e-03; 1.26e-02; 1.25e-06
 85.00;track;r; 3.89267e+06; 34.231;  6.094;4.579;0.0000;0.8596; 1.18e-01; 2.94e-12; 2.29e-10; 4.08e-03; 1.95e-11; 5.58e-10; 1.73e-03; 1.26e-02; 1.24e-06
 85.00;track;r; 3.89336e+06; 34.194;  6.093;4.578;0.0000;0.8574; 1.20e-01; 2.96e-12; 2.21e-10; 4.25e-03; 1.97e-11; 5.36e-10; 1.73e-03; 1.26e-02; 1.24e-06
 85.00;track;r; 3.89405e+06; 34.157;  6.093;4.577;0.0000;0.8550; 1.23e-01; 2.98e-12; 2.12e-10; 4.45e-03; 1.99e-11; 5.13e-10; 1.73e-03; 1.26e-02; 1.24e-06
 85.00;track;r; 3.89474e+06; 34.119;  6.092;4.576;0.0000;0.8524; 1.25e-01; 3.01e-12; 2.03e-10; 4.68e-03; 2.02e-11; 4.90e-10; 1.73e-03; 1.26e-02; 1.23e-06
 85.00;track;r; 3.89543e+06; 34.080;  6.092;4.574;0.0000;0.8494; 1.28e-01; 3.04e-12; 1.93e-10; 4.93e-03; 2.04e-11; 4.67e-10; 1.73e-03; 1.26e-02; 1.22e-06
 85.00;track;r; 3.89614e+06; 34.041;  6.091;4.573;0.0000;0.8462; 1.31e-01; 3.07e-12; 1.84e-10; 5.22e-03; 2.07e-11; 4.42e-10; 1.73e-03; 1.26e-02; 1.22e-06
 85.00;track;r; 3.89683e+06; 34.001;  6.091;4.572;0.0000;0.8426; 1.34e-01; 3.10e-12; 1.74e-10; 5.54e-03; 2.11e-11; 4.18e-10; 1.73e-03; 1.26e-02; 1.21e-06
 85.00;track;r; 3.89752e+06; 33.962;  6.090;4.570;0.0000;0.8387; 1.37e-01; 3.14e-12; 1.64e-10; 5.90e-03; 2.14e-11; 3.93e-10; 1.73e-03; 1.26e-02; 1.20e-06
 85.00;track;r; 3.89823e+06; 33.920;  6.090;4.571;0.0000;0.8344; 1.41e-01; 3.19e-12; 1.53e-10; 6.31e-03; 2.18e-11; 3.67e-10; 1.73e-03; 1.26e-02; 1.20e-06
 85.00;track;r; 3.89893e+06; 33.878;  6.089;4.576;0.0000;0.8296; 1.46e-01; 3.24e-12; 1.43e-10; 6.78e-03; 2.22e-11; 3.41e-10; 1.73e-03; 1.26e-02; 1.19e-06
 85.00;track;r; 3.89963e+06; 33.836;  6.089;4.584;0.0000;0.8245; 1.50e-01; 3.29e-12; 1.32e-10; 7.29e-03; 2.26e-11; 3.15e-10; 1.73e-03; 1.26e-02; 1.18e-06
 85.00;track;r; 3.90033e+06; 33.792;  6.088;4.590;0.0000;0.8188; 1.55e-01; 3.35e-12; 1.21e-10; 7.87e-03; 2.31e-11; 2.89e-10; 1.73e-03; 1.26e-02; 1.17e-06
 85.00;track;r; 3.90104e+06; 33.748;  6.087;4.590;0.0000;0.8128; 1.61e-01; 3.41e-12; 1.11e-10; 8.49e-03; 2.36e-11; 2.64e-10; 1.73e-03; 1.26e-02; 1.16e-06
 85.00;track;r; 3.90175e+06; 33.702;  6.087;4.589;0.0000;0.8063; 1.67e-01; 3.48e-12; 1.00e-10; 9.20e-03; 2.41e-11; 2.38e-10; 1.73e-03; 1.26e-02; 1.15e-06
 85.00;track;r; 3.90248e+06; 33.655;  6.086;4.588;0.0000;0.7991; 1.73e-01; 3.56e-12; 8.97e-11; 1.00e-02; 2.46e-11; 2.13e-10; 1.73e-03; 1.26e-02; 1.14e-06
 85.00;track;r; 3.90319e+06; 33.608;  6.085;4.586;0.0000;0.7914; 1.80e-01; 3.64e-12; 7.95e-11; 1.09e-02; 2.52e-11; 1.88e-10; 1.73e-03; 1.26e-02; 1.12e-06
 85.00;track;r; 3.90390e+06; 33.560;  6.085;4.585;0.0000;0.7834; 1.87e-01; 3.73e-12; 6.97e-11; 1.18e-02; 2.57e-11; 1.64e-10; 1.73e-03; 1.26e-02; 1.11e-06
 85.00;track;r; 3.90463e+06; 33.510;  6.084;4.584;0.0000;0.7747; 1.94e-01; 3.83e-12; 6.02e-11; 1.29e-02; 2.63e-11; 1.42e-10; 1.73e-03; 1.26e-02; 1.09e-06
 85.00;track;r; 3.90534e+06; 33.460;  6.083;4.583;0.0000;0.7662; 2.02e-01; 3.92e-12; 5.19e-11; 1.40e-02; 2.69e-11; 1.22e-10; 1.73e-03; 1.26e-02; 1.08e-06
 85.00;track;r; 3.90606e+06; 33.409;  6.082;4.582;0.0000;0.7569; 2.10e-01; 4.03e-12; 4.38e-11; 1.52e-02; 2.74e-11; 1.03e-10; 1.73e-03; 1.26e-02; 1.06e-06
 85.00;track;r; 3.90679e+06; 33.356;  6.082;4.587;0.0000;0.7470; 2.18e-01; 4.14e-12; 3.62e-11; 1.66e-02; 2.79e-11; 8.47e-11; 1.73e-03; 1.25e-02; 1.04e-06
 85.00;track;r; 3.90751e+06; 33.304;  6.081;4.596;0.0000;0.7374; 2.27e-01; 4.26e-12; 2.98e-11; 1.79e-02; 2.84e-11; 6.96e-11; 1.73e-03; 1.25e-02; 1.02e-06
 85.00;track;r; 3.90824e+06; 33.251;  6.080;4.601;0.0000;0.7279; 2.35e-01; 4.38e-12; 2.44e-11; 1.94e-02; 2.89e-11; 5.67e-11; 1.73e-03; 1.25e-02; 1.00e-06
 85.00;track;r; 3.90897e+06; 33.197;  6.079;4.600;0.0000;0.7181; 2.43e-01; 4.50e-12; 1.95e-11; 2.09e-02; 2.93e-11; 4.53e-11; 1.73e-03; 1.25e-02; 9.85e-07
